topic,label,events,resourceURI
http://dbpedia.org/resource/Facebook,Facebook,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/Uniform_Resource_Identifier,Uniform Resource Identifier,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/Meta_element,Meta element,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/Artificial_intelligence,Artificial intelligence,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/Semantic_Web,Semantic Web,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/Knowledge_Graph,Knowledge Graph,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/Paris,Paris,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/Metadata,Metadata,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/Concordia_University,Concordia University,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/Facebook_Platform,Facebook Platform,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/World_Wide_Web_Consortium,World Wide Web Consortium,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/SPARQL,SPARQL,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/Go_(game),Go (game),file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/DBpedia,DBpedia,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/Resource_Description_Framework,Resource Description Framework,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/Paris_Hilton,Paris Hilton,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/City,City,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/worksheets/worksheet04.pdf
http://dbpedia.org/resource/Tim_Berners-Lee,Tim Berners-Lee,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Simple_Knowledge_Organization_System,Simple Knowledge Organization System,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Gustav_Hellmann,Gustav Hellmann,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Statistical_model,Statistical model,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Natural_language_processing,Natural language processing,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Graph_database,Graph database,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Morgan_Motor_Company,Morgan Motor Company,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Main_Page,Main Page,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Ope,Ope,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Data_publishing,Data publishing,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Data_integration,Data integration,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Knowledge_Graph,Knowledge Graph,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/MOS_Technology_TED,MOS Technology TED,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/The_Boston_Globe,The Boston Globe,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Public_Knowledge,Public Knowledge,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Ontology,Ontology,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/English_language,English language,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Database,Database,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Christianity,Christianity,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Facebook_Platform,Facebook Platform,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Hypertext_Transfer_Protocol,Hypertext Transfer Protocol,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Audi_Q5,Audi Q5,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Knowledge_management,Knowledge management,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/MusicBrainz,MusicBrainz,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Knowledge_base,Knowledge base,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/RDF_Schema,RDF Schema,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/GRDDL,GRDDL,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Machine-readable_data,Machine-readable data,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Entity_linking,Entity linking,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Software_requirements_specification,Software requirements specification,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Open_data,Open data,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Metaweb,Metaweb,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Oracle_Rdb,Oracle Rdb,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Facebook_Graph_Search,Facebook Graph Search,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Wikipedia,Wikipedia,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Facebook,Facebook,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Neuroscience,Neuroscience,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/The_Glass_Palace,The Glass Palace,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Semantic_Web,Semantic Web,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Pareto_efficiency,Pareto efficiency,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Graph_traversal,Graph traversal,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Software_engineering,Software engineering,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Layer_cake,Layer cake,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/World_Wide_Web_Consortium,World Wide Web Consortium,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Gospel_of_Luke,Gospel of Luke,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Straitjacket_Fits,Straitjacket Fits,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/International_Standard_Book_Number,International Standard Book Number,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Berlin,Berlin,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/EÃ¶tvÃ¶s_LorÃ¡nd_University,EÃ¶tvÃ¶s LorÃ¡nd University,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Transitive_relation,Transitive relation,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Freebase,Freebase,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Springer_Nature,Springer Nature,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Predicate_(grammar),Predicate (grammar),file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Arity,Arity,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Springer_Publishing,Springer Publishing,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Google,Google,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Wikidata,Wikidata,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Silo,Silo,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Spa,Spa,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Level_of_detail,Level of detail,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Computer_science,Computer science,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Design_Issues,Design Issues,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Inspector_general,Inspector general,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/SHACL,SHACL,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Schema.org,Schema.org,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/O'Reilly_Media,O'Reilly Media,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Epistle_of_James,Epistle of James,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Edward_S._Herman,Edward S. Herman,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/HTML,HTML,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific,College of Osteopathic Medicine of the Pacific,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Liyang,Liyang,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/5:15,5:15,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/SPARQL,SPARQL,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Symmetry,Symmetry,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Budapest,Budapest,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Heidelberg,Heidelberg,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/City,City,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Data_type,Data type,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Comma-separated_values,Comma-separated values,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Amsterdam,Amsterdam,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Saint_Sebastian,Saint Sebastian,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Poems_by_Edgar_Allan_Poe,Poems by Edgar Allan Poe,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Idiom,Idiom,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Flickr,Flickr,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Manning_Publications,Manning Publications,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/RDFa,RDFa,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Basketball_Super_League,Basketball Super League,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Internationalized_Resource_Identifier,Internationalized Resource Identifier,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Mathematics,Mathematics,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Freyr,Freyr,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Linked_data,Linked data,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Uniform_Resource_Identifier,Uniform Resource Identifier,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Microdata_(statistics),Microdata (statistics),file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Cham_Albanians,Cham Albanians,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/BabelNet,BabelNet,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Canada,Canada,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Reverse_transcriptase,Reverse transcriptase,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Dieter_Fensel,Dieter Fensel,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Privacy,Privacy,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Data_model,Data model,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Reading,Reading,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Transmission_electron_microscopy,Transmission electron microscopy,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/SQL,SQL,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Milan,Milan,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Resource_Description_Framework,Resource Description Framework,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/DBpedia,DBpedia,file:///data/COMP474_Lectures_5,file:///./COMP/474/Lectures/5/slides/slides05.pdf
http://dbpedia.org/resource/Organism,Organism,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/BRENDA,BRENDA,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/The_Apache_Software_Foundation,The Apache Software Foundation,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Entity_linking,Entity linking,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Bootstrapping,Bootstrapping,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/PubMed,PubMed,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Wild_type,Wild type,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Fantasy,Fantasy,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Retinoblastoma_protein,Retinoblastoma protein,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Walter_Scott,Walter Scott,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Graphics,Graphics,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Stanford_University,Stanford University,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Determiner,Determiner,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Physical_quantity,Physical quantity,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Cervical_vertebrae,Cervical vertebrae,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Insurance,Insurance,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Research_and_development,Research and development,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Adverb,Adverb,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/GNU_Lesser_General_Public_License,GNU Lesser General Public License,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Eastern_Orthodox_Church,Eastern Orthodox Church,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Lexicon,Lexicon,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Chapter_11,nan,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Braunschweig,Braunschweig,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Scottish_Tartans_Society,Scottish Tartans Society,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Syntactic_Structures,Syntactic Structures,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Instruction_pipelining,Instruction pipelining,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Information_extraction,Information extraction,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Language_model,Language model,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Nucleotide_excision_repair,Nucleotide excision repair,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Catholic_Church,Catholic Church,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Polypropylene,Polypropylene,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Orange_S.A.,Orange S.A.,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Software_engineering,Software engineering,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Constituent_(linguistics),Constituent (linguistics),file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Brown_Corpus,Brown Corpus,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Lemmatisation,Lemmatisation,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Morphological_derivation,Morphological derivation,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Deletion_(genetics),Deletion (genetics),file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Value-added_tax,Value-added tax,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Feature_engineering,Feature engineering,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/IBM,IBM,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Parsing,Parsing,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Sheffield,Sheffield,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Glutathione_S-transferase,Glutathione S-transferase,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Genus,Genus,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Escherichia_coli,Escherichia coli,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Kilobyte,Kilobyte,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Nintendo,Nintendo,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Mexico,Mexico,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/University_of_Pennsylvania,University of Pennsylvania,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Plain_text,Plain text,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Syntax,Syntax,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Wikidata,Wikidata,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Apache_HTTP_Server,Apache HTTP Server,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Computer_science,Computer science,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Natural_Language_Toolkit,Natural Language Toolkit,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Mutation,Mutation,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Denver,Denver,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Information_retrieval,Information retrieval,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Adjective,Adjective,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Decision_tree_learning,Decision tree learning,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/XML,XML,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Noun,Noun,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Chongqing,Chongqing,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Text_mining,Text mining,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Knowledge_worker,Knowledge worker,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
http://dbpedia.org/resource/Apache_Lucene,Apache Lucene,file:///data/COMP474_Lectures_9,file:///./COMP/474/Lectures/9/slides/slides09.pdf
